committee_thomas_id,bioguide_id,member_thomas_id,rank,member_name,party,title
HSAP07,D000604,01799,7,Charles W. Dent,majority,
HSAP07,R000589,02068,8,E. Scott Rigell,majority,
HSAP07,D000216,00281,1,Rosa L. DeLauro,minority,Ranking Member
HSAP07,R000486,00997,2,Lucille Roybal-Allard,minority,
HSAP07,L000551,01501,3,Barbara Lee,minority,
HSAP07,F000043,00371,4,Chaka Fattah,minority,
HSAG03,W000813,02128,1,Jackie Walorski,majority,Chair
HSAG03,N000182,01758,2,Randy Neugebauer,majority,
HSAG03,T000467,01952,3,Glenn Thompson,majority,
HSAG03,G000563,02049,4,Bob Gibbs,majority,
HSAG03,C001087,01989,5,"Eric A. ""Rick"" Crawford",majority,
HSAG03,H001053,02032,6,Vicky Hartzler,majority,
HSAG03,B001271,02027,7,Dan Benishek,majority,
HSAG03,D000619,02126,8,Rodney Davis,majority,
HSAG03,Y000065,02115,9,Ted S. Yoho,majority,
HSAG03,R000603,02256,10,David Rouzer,majority,
HSAG03,A000374,02244,11,Ralph Lee Abraham,majority,
HSAG03,M001194,02248,12,John R. Moolenaar,majority,
HSAG03,M000312,01504,1,James P. McGovern,minority,Ranking Member
HSAG03,F000455,01895,2,Marcia L. Fudge,minority,
HSAG03,A000370,02201,3,Alma S. Adams,minority,
HSAG03,L000580,02146,4,Michelle Lujan Grisham,minority,
HSAG03,A000371,02229,5,Pete Aguilar,minority,
HSAG03,P000610,02274,6,Stacey E. Plaskett,minority,
HSAG03,A000373,02257,7,Brad Ashford,minority,
HSAG03,D000617,02096,8,Suzan K. DelBene,minority,
SSAS14,C001095,02098,1,Tom Cotton,majority,Chairman
SSAS14,I000024,00583,2,James M. Inhofe,majority,
SSAS14,S001141,01548,3,Jeff Sessions,majority,
SSAS14,W000437,01226,4,Roger F. Wicker,majority,
SSAS14,R000605,02288,5,Mike Rounds,majority,
SSAS14,E000295,02283,6,Joni Ernst,majority,
SSAS14,S001198,02290,7,Daniel Sullivan,majority,
SSAS14,L000577,02080,8,Mike Lee,majority,
SSAS14,M000303,00754,9,John McCain,majority,Ex Officio
SSAS14,M001183,01983,1,"Joe Manchin, III",minority,Ranking Member
SSAS14,M001170,01820,2,Claire McCaskill,minority,
SSAS14,G000555,01866,3,Kirsten E. Gillibrand,minority,
SSAS14,B001277,02076,4,Richard Blumenthal,minority,
SSAS14,D000607,01850,5,Joe Donnelly,minority,
SSAS14,H001042,01844,6,Mazie K. Hirono,minority,
SSAS14,H001046,01937,7,Martin Heinrich,minority,
SSAS14,R000122,00949,8,Jack Reed,minority,Ex Officio
SSAF,R000307,00968,1,Pat Roberts,majority,Chairman
SSAF,C000567,00213,2,Thad Cochran,majority,
SSAF,M000355,01395,3,Mitch McConnell,majority,
SSAF,B001236,01687,4,John Boozman,majority,
SSAF,H001061,02079,5,John Hoeven,majority,
SSAF,P000612,02286,6,David Perdue,majority,
SSAF,E000295,02283,7,Joni Ernst,majority,
SSAF,T000476,02291,8,Thom Tillis,majority,
SSAF,S001197,02289,9,Ben Sasse,majority,
SSAF,G000386,00457,10,Chuck Grassley,majority,
SSAF,T000250,01534,11,John Thune,majority,
SSAF,S000770,01531,1,Debbie Stabenow,minority,Ranking Member
SSAF,L000174,01383,2,Patrick J. Leahy,minority,
SSAF,B000944,00136,3,Sherrod Brown,minority,
SSAF,K000367,01826,4,Amy Klobuchar,minority,
SSAF,B001267,01965,5,Michael F. Bennet,minority,
SSAF,G000555,01866,6,Kirsten E. Gillibrand,minority,
SSAF,D000607,01850,7,Joe Donnelly,minority,
SSAF,H001069,02174,8,Heidi Heitkamp,minority,
SSAF,C001070,01828,9,"Robert P. Casey, Jr.",minority,
HSBA15,N000182,01758,1,Randy Neugebauer,majority,Chair
HSBA15,P000588,01738,2,Stevan Pearce,majority,Vice Chair
HSBA15,L000491,00711,3,Frank D. Lucas,majority,
HSBA15,P000599,01915,4,Bill Posey,majority,
HSBA15,F000451,01797,5,Michael G. Fitzpatrick,majority,
HSBA15,W000796,01779,6,Lynn A. Westmoreland,majority,
HSBA15,L000569,01931,7,Blaine Luetkemeyer,majority,
HSBA15,S001188,01981,8,Marlin A. Stutzman,majority,
HSBA15,M001182,02059,9,Mick Mulvaney,majority,
HSBA15,P000606,02141,10,Robert Pittenger,majority,
HSBA15,B001282,02131,11,Andy Barr,majority,
HSBA15,R000598,02158,12,Keith J. Rothfus,majority,
HSBA15,G000570,02038,13,Frank C. Guinta,majority,
HSBA15,T000470,01997,14,Scott R. Tipton,majority,
HSBA15,W000816,02165,15,Roger Williams,majority,
HSBA15,L000584,02271,16,Mia B. Love,majority,
HSBA15,E000294,02253,17,Tom Emmer,majority,
HSBA15,H001036,01749,18,Jeb Hensarling,majority,Ex Officio
HSBA15,C001049,01654,1,Wm. Lacy Clay,minority,Ranking Member
HSBA15,M001137,01506,2,Gregory W. Meeks,minority,
HSBA15,H000636,01490,3,Rubén Hinojosa,minority,
HSBA15,S001157,01722,4,David Scott,minority,
HSBA15,M000087,00729,5,Carolyn B. Maloney,minority,
HSBA15,V000081,01184,6,Nydia M. Velázquez,minority,
HSBA15,S000344,01526,7,Brad Sherman,minority,
HSBA15,L000562,01686,8,Stephen F. Lynch,minority,
HSBA15,C001037,01564,9,Michael E. Capuano,minority,
HSBA15,D000620,02133,10,John K. Delaney,minority,
HSBA15,H001064,02170,11,Denny Heck,minority,
HSBA15,S001191,02099,12,Kyrsten Sinema,minority,
HSBA15,V000130,02112,13,Juan Vargas,minority,
HSBA15,W000187,01205,14,Maxine Waters,minority,Ex Officio
HSAP10,S001148,01590,1,Michael K. Simpson,majority,Chair
HSAP10,F000372,00414,2,Rodney P. Frelinghuysen,majority,
HSAP10,C000059,00165,3,Ken Calvert,majority,
HSAP10,F000459,02061,4,"Charles J. ""Chuck"" Fleischmann",majority,Vice Chair
HSAP10,F000449,01793,5,Jeff Fortenberry,majority,
HSAP10,G000377,01487,6,Kay Granger,majority,
HSAP10,H001056,02071,7,Jaime Herrera Beutler,majority,
HSAP10,V000129,02105,8,David G. Valadao,majority,
HSAP10,K000009,00616,1,Marcy Kaptur,minority,Ranking Member
HSAP10,V000108,01188,2,Peter J. Visclosky,minority,
HSAP10,H001034,01634,3,Michael M. Honda,minority,
HSAP10,R000486,00997,4,Lucille Roybal-Allard,minority,
HSAS25,T000463,01741,1,Michael R. Turner,majority,Chair
HSAS25,L000554,00699,2,Frank A. LoBiondo,majority,
HSAS25,F000456,01924,3,John Fleming,majority,
HSAS25,G000564,02043,4,Christopher P. Gibson,majority,
HSAS25,C001094,02103,5,Paul Cook,majority,Vice Chair
HSAS25,W000815,02152,6,Brad R. Wenstrup,majority,
HSAS25,W000813,02128,7,Jackie Walorski,majority,
HSAS25,G000546,01656,8,Sam Graves,majority,
HSAS25,M001197,02225,9,Martha McSally,majority,
HSAS25,K000387,02228,10,Stephen Knight,majority,
HSAS25,M001193,02258,11,Thomas MacArthur,majority,
HSAS25,J000255,00612,12,Walter B. Jones,majority,
HSAS25,W000795,01688,13,Joe Wilson,majority,
HSAS25,S000030,01522,1,Loretta Sanchez,minority,Ranking Member
HSAS25,T000465,01884,2,Niki Tsongas,minority,
HSAS25,J000288,01843,3,"Henry C. ""Hank"" Johnson Jr.",minority,
HSAS25,D000622,02123,4,Tammy Duckworth,minority,
HSAS25,V000131,02166,5,Marc A. Veasey,minority,
HSAS25,W000799,01856,6,Timothy J. Walz,minority,
HSAS25,N000188,02202,7,Donald Norcross,minority,
HSAS25,G000574,02226,8,Ruben Gallego,minority,
HSAS25,T000473,02240,9,Mark Takai,minority,
HSAS25,G000575,02234,10,Gwen Graham,minority,
HSAS25,M001196,02246,11,Seth Moulton,minority,
SSFR01,J000293,02086,1,Ron Johnson,majority,Chairman
SSFR01,P000603,02082,2,Rand Paul,majority,
SSFR01,R000584,01896,3,James E. Risch,majority,
SSFR01,G000562,01998,4,Cory Gardner,majority,
SSFR01,B001261,01881,5,John Barrasso,majority,
SSFR01,C001071,01825,6,Bob Corker,majority,Ex Officio
SSFR01,S001181,01901,1,Jeanne Shaheen,minority,Ranking Member
SSFR01,M001169,01837,2,Christopher Murphy,minority,
SSFR01,K000384,02176,3,Tim Kaine,minority,
SSFR01,M000133,00735,4,Edward J. Markey,minority,
SSFR01,C000141,00174,5,Benjamin L. Cardin,minority,Ex Officio
SSEG07,L000577,02080,1,Mike Lee,majority,Chairman
SSEG07,F000444,01633,2,Jeff Flake,majority,
SSEG07,B001261,01881,3,John Barrasso,majority,
SSEG07,R000584,01896,4,James E. Risch,majority,
SSEG07,D000618,02138,5,Steve Daines,majority,
SSEG07,G000562,01998,6,Cory Gardner,majority,
SSEG07,P000449,00924,7,Rob Portman,majority,
SSEG07,M001153,01694,8,Lisa Murkowski,majority,Ex Officio
SSEG07,H001042,01844,1,Mazie K. Hirono,minority,Ranking Member
SSEG07,W000779,01247,2,Ron Wyden,minority,
SSEG07,S000033,01010,3,Bernard Sanders,minority,
SSEG07,F000457,01969,4,Al Franken,minority,
SSEG07,M001183,01983,5,"Joe Manchin, III",minority,
SSEG07,K000383,02185,6,"Angus S. King, Jr.",minority,
SSEG07,C000127,00172,7,Maria Cantwell,minority,Ex Officio
HSIF18,S000364,01527,1,John Shimkus,majority,Chair
HSIF18,H001045,01933,2,Gregg Harper,majority,Vice Chair
HSIF18,W000413,01222,3,Ed Whitfield,majority,
HSIF18,P000373,01514,4,Joseph R. Pitts,majority,
HSIF18,M001151,01744,5,Tim Murphy,majority,
HSIF18,L000566,01885,6,Robert E. Latta,majority,
HSIF18,M001180,02074,7,David B. McKinley,majority,
HSIF18,J000292,02046,8,Bill Johnson,majority,
HSIF18,B001275,02018,9,Larry Bucshon,majority,
HSIF18,F000461,02065,10,Bill Flores,majority,
HSIF18,H001067,02140,11,Richard Hudson,majority,
HSIF18,C001096,02144,12,Kevin Cramer,majority,
HSIF18,U000031,01177,13,Fred Upton,majority,Ex Officio
HSIF18,T000469,01942,1,Paul Tonko,minority,Ranking Member
HSIF18,S001180,01950,2,Kurt Schrader,minority,
HSIF18,G000410,00462,3,Gene Green,minority,
HSIF18,D000197,01479,4,Diana DeGette,minority,
HSIF18,C001036,01471,5,Lois Capps,minority,
HSIF18,D000482,00316,6,Michael F. Doyle,minority,
HSIF18,M001166,01832,7,Jerry McNerney,minority,
HSIF18,C001097,02107,8,Tony Cárdenas,minority,
HSIF18,P000034,00887,9,Frank Pallone Jr.,minority,Ex Officio
SSAP24,C001035,01541,1,Susan M. Collins,majority,Chairman
SSAP24,S000320,01049,2,Richard C. Shelby,majority,
SSAP24,A000360,01695,3,Lamar Alexander,majority,
SSAP24,K000360,01647,4,Mark Kirk,majority,
SSAP24,B000575,01464,5,Roy Blunt,majority,
SSAP24,B001236,01687,6,John Boozman,majority,
SSAP24,C001047,01676,7,Shelley Moore Capito,majority,
SSAP24,C001075,01925,8,Bill Cassidy,majority,
SSAP24,D000618,02138,9,Steve Daines,majority,
SSAP24,C000567,00213,10,Thad Cochran,majority,Ex Officio
SSAP24,R000122,00949,1,Jack Reed,minority,Ranking Member
SSAP24,M000702,00802,2,Barbara A. Mikulski,minority,
SSAP24,M001111,01409,3,Patty Murray,minority,
SSAP24,D000563,00326,4,Richard J. Durbin,minority,
SSAP24,F000062,01332,5,Dianne Feinstein,minority,
SSAP24,C001088,01984,6,Christopher A. Coons,minority,
SSAP24,S001194,02173,7,Brian Schatz,minority,
SSAP24,M001169,01837,8,Christopher Murphy,minority,
HSJU,G000289,00446,1,Bob Goodlatte,majority,Chair
HSJU,S000244,01041,2,F. James Sensenbrenner Jr.,majority,
HSJU,S000583,01075,3,Lamar Smith,majority,
HSJU,C000266,00186,4,Steve Chabot,majority,
HSJU,I000056,01640,5,Darrell E. Issa,majority,
HSJU,F000445,01683,6,J. Randy Forbes,majority,
HSJU,K000362,01724,7,Steve King,majority,
HSJU,F000448,01707,8,Trent Franks,majority,
HSJU,G000552,01801,9,Louie Gohmert,majority,
HSJU,J000289,01868,10,Jim Jordan,majority,
HSJU,P000592,01802,11,Ted Poe,majority,
HSJU,C001076,01956,12,Jason Chaffetz,majority,
HSJU,M001179,02053,13,Tom Marino,majority,
HSJU,G000566,02058,14,Trey Gowdy,majority,
HSJU,L000573,02011,15,Raúl R. Labrador,majority,
HSJU,F000460,02067,16,Blake Farenthold,majority,
HSJU,C001093,02121,17,Doug Collins,majority,
HSJU,D000621,02116,18,Ron DeSantis,majority,
HSJU,W000820,02232,19,Mimi Walters,majority,
HSJU,B001297,02233,20,Ken Buck,majority,
HSJU,R000601,02268,21,John Ratcliffe,majority,
HSJU,T000475,02250,22,David A. Trott,majority,
HSJU,B001293,02249,23,Mike Bishop,majority,
HSJU,C000714,00229,1,John Conyers Jr.,minority,Ranking Member
HSJU,N000002,00850,2,Jerrold Nadler,minority,
HSJU,L000397,00701,3,Zoe Lofgren,minority,
HSJU,J000032,00588,4,Sheila Jackson Lee,minority,
HSJU,C001068,01878,5,Steve Cohen,minority,
HSJU,J000288,01843,6,"Henry C. ""Hank"" Johnson Jr.",minority,
HSJU,P000596,01953,7,Pedro R. Pierluisi,minority,
HSJU,C001080,01970,8,Judy Chu,minority,
HSJU,D000610,01976,9,Theodore E. Deutch,minority,
HSJU,G000535,00478,10,Luis V. Gutiérrez,minority,
HSJU,B001270,01996,11,Karen Bass,minority,
HSJU,R000588,02023,12,Cedric L. Richmond,minority,
HSJU,D000617,02096,13,Suzan K. DelBene,minority,
HSJU,J000294,02149,14,Hakeem S. Jeffries,minority,
HSJU,C001084,02055,15,David N. Cicilline,minority,
HSJU,P000608,02113,16,Scott H. Peters,minority,
SSFR09,F000444,01633,1,Jeff Flake,majority,Chairman
SSFR09,I000055,01608,2,Johnny Isakson,majority,
SSFR09,P000603,02082,3,Rand Paul,majority,
SSFR09,B001261,01881,4,John Barrasso,majority,
SSFR09,R000595,02084,5,Marco Rubio,majority,
SSFR09,C001071,01825,6,Bob Corker,majority,Ex Officio
SSFR09,M000133,00735,1,Edward J. Markey,minority,Ranking Member
SSFR09,C001088,01984,2,Christopher A. Coons,minority,
SSFR09,U000039,01567,3,Tom Udall,minority,
SSFR09,C000141,00174,4,Benjamin L. Cardin,minority,
HSPW12,G000546,01656,1,Sam Graves,majority,Chair
HSPW12,Y000033,01256,2,Don Young,majority,
HSPW12,D000533,00322,3,John J. Duncan Jr.,majority,
HSPW12,M000689,00800,4,John L. Mica,majority,
HSPW12,L000554,00699,5,Frank A. LoBiondo,majority,
HSPW12,H001048,01909,6,Duncan Hunter,majority,
HSPW12,C001087,01989,7,"Eric A. ""Rick"" Crawford",majority,
HSPW12,B001269,02054,8,Lou Barletta,majority,
HSPW12,F000460,02067,9,Blake Farenthold,majority,
HSPW12,G000563,02049,10,Bob Gibbs,majority,
HSPW12,H001051,02044,11,Richard L. Hanna,majority,
HSPW12,W000806,02002,12,Daniel Webster,majority,
HSPW12,D000612,01995,13,Jeff Denham,majority,
HSPW12,R000587,02073,14,Reid J. Ribble,majority,
HSPW12,M001184,02094,15,Thomas Massie,majority,
HSPW12,R000597,02160,16,Tom Rice,majority,
HSPW12,M001187,02142,17,Mark Meadows,majority,
HSPW12,P000605,02157,18,Scott Perry,majority,
HSPW12,D000619,02126,19,Rodney Davis,majority,
HSPW12,W000810,02008,20,Rob Woodall,majority,
HSPW12,K000386,02264,21,John Katko,majority,
HSPW12,B001291,02270,22,Brian Babin,majority,
HSPW12,H001070,02260,23,Cresent Hardy,majority,
HSPW12,C001106,02266,24,Ryan A. Costello,majority,
HSPW12,G000577,02245,25,Garret Graves,majority,
HSPW12,W000820,02232,26,Mimi Walters,majority,
HSPW12,C001105,02273,27,Barbara Comstock,majority,
HSPW12,S001154,01681,28,Bill Shuster,majority,Ex Officio
HSPW12,N000147,00868,1,Eleanor Holmes Norton,minority,Ranking Member
HSPW12,N000002,00850,2,Jerrold Nadler,minority,
HSPW12,J000126,00599,3,Eddie Bernice Johnson,minority,
HSPW12,C001068,01878,4,Steve Cohen,minority,
HSPW12,S001165,01818,5,Albio Sires,minority,
HSPW12,E000290,01894,6,Donna F. Edwards,minority,
HSPW12,H001063,02089,7,Janice Hahn,minority,
HSPW12,N000127,00867,8,Richard M. Nolan,minority,
HSPW12,K000368,01907,9,Ann Kirkpatrick,minority,
HSPW12,T000468,01940,10,Dina Titus,minority,
HSPW12,M001185,02150,11,Sean Patrick Maloney,minority,
HSPW12,E000293,02114,12,Elizabeth H. Esty,minority,
HSPW12,F000462,02119,13,Lois Frankel,minority,
HSPW12,B001286,02127,14,Cheri Bustos,minority,
HSPW12,H001068,02101,15,Jared Huffman,minority,
HSPW12,B001285,02106,16,Julia Brownley,minority,
HSPW12,C001037,01564,17,Michael E. Capuano,minority,
HSPW12,N000179,01602,18,Grace F. Napolitano,minority,
HSPW12,B000911,00132,19,Corrine Brown,minority,
HSPW12,L000563,01781,20,Daniel Lipinski,minority,
HSPW12,D000191,00279,21,Peter A. DeFazio,minority,Ex Officio
HLIG02,W000796,01779,1,Lynn A. Westmoreland,majority,Chair
HLIG02,M001144,01685,2,Jeff Miller,majority,
HLIG02,C001062,01805,3,K. Michael Conaway,majority,
HLIG02,K000210,00635,4,Peter T. King,majority,
HLIG02,P000602,02022,5,Mike Pompeo,majority,
HLIG02,R000435,00985,6,Ileana Ros-Lehtinen,majority,
HLIG02,H001047,01913,1,James A. Himes,minority,Ranking Member
HLIG02,S001175,01890,2,Jackie Speier,minority,
HLIG02,Q000023,01967,3,Mike Quigley,minority,
HLIG02,M001191,02117,4,Patrick Murphy,minority,
HSAS02,H001055,02040,1,Joseph J. Heck,majority,Chair
HSAS02,J000255,00612,2,Walter B. Jones,majority,
HSAS02,K000363,01733,3,John Kline,majority,
HSAS02,C001077,01912,4,Mike Coffman,majority,
HSAS02,M001193,02258,5,Thomas MacArthur,majority,Vice Chair
HSAS02,S001196,02263,6,Elise M. Stefanik,majority,
HSAS02,C001094,02103,7,Paul Cook,majority,
HSAS02,K000387,02228,8,Stephen Knight,majority,
HSAS02,D000598,01641,1,Susan A. Davis,minority,Ranking Member
HSAS02,B001227,01469,2,Robert A. Brady,minority,
HSAS02,T000465,01884,3,Niki Tsongas,minority,
HSAS02,S001175,01890,4,Jackie Speier,minority,
HSAS02,W000799,01856,5,Timothy J. Walz,minority,
HSAS02,O000170,02162,6,Beto O'Rourke,minority,
HSPW02,G000563,02049,1,Bob Gibbs,majority,Chair
HSPW02,M001150,01731,2,Candice S. Miller,majority,
HSPW02,H001048,01909,3,Duncan Hunter,majority,
HSPW02,C001087,01989,4,"Eric A. ""Rick"" Crawford",majority,
HSPW02,W000806,02002,5,Daniel Webster,majority,
HSPW02,D000612,01995,6,Jeff Denham,majority,
HSPW02,R000587,02073,7,Reid J. Ribble,majority,
HSPW02,M001184,02094,8,Thomas Massie,majority,
HSPW02,R000597,02160,9,Tom Rice,majority,
HSPW02,D000619,02126,10,Rodney Davis,majority,
HSPW02,S000051,01012,11,Mark Sanford,majority,
HSPW02,R000592,02017,12,Todd Rokita,majority,
HSPW02,K000386,02264,13,John Katko,majority,
HSPW02,B001291,02270,14,Brian Babin,majority,
HSPW02,H001070,02260,15,Cresent Hardy,majority,
HSPW02,G000577,02245,16,Garret Graves,majority,
HSPW02,R000603,02256,17,David Rouzer,majority,
HSPW02,S001154,01681,18,Bill Shuster,majority,Ex Officio
HSPW02,N000179,01602,1,Grace F. Napolitano,minority,Ranking Member
HSPW02,E000290,01894,2,Donna F. Edwards,minority,
HSPW02,G000559,01973,3,John Garamendi,minority,
HSPW02,F000462,02119,4,Lois Frankel,minority,
HSPW02,H001068,02101,5,Jared Huffman,minority,
HSPW02,J000126,00599,6,Eddie Bernice Johnson,minority,
HSPW02,K000368,01907,7,Ann Kirkpatrick,minority,
HSPW02,T000468,01940,8,Dina Titus,minority,
HSPW02,M001185,02150,9,Sean Patrick Maloney,minority,
HSPW02,E000293,02114,10,Elizabeth H. Esty,minority,
HSPW02,N000147,00868,11,Eleanor Holmes Norton,minority,
HSPW02,N000127,00867,12,Richard M. Nolan,minority,
HSPW02,D000191,00279,13,Peter A. DeFazio,minority,Ex Officio
HSAS06,H001053,02032,1,Vicky Hartzler,majority,Chair
HSAS06,M001144,01685,2,Jeff Miller,majority,
HSAS06,C001062,01805,3,K. Michael Conaway,majority,
HSAS06,H001055,02040,4,Joseph J. Heck,majority,
HSAS06,S001189,02009,5,Austin Scott,majority,
HSAS06,M001197,02225,6,Martha McSally,majority,
HSAS06,S001175,01890,1,Jackie Speier,minority,Ranking Member
HSAS06,C000754,00231,2,Jim Cooper,minority,
HSAS06,J000288,01843,3,"Henry C. ""Hank"" Johnson Jr.",minority,
HSAS06,G000575,02234,4,Gwen Graham,minority,
SSEV15,S001198,02290,1,Daniel Sullivan,majority,Chairman
SSEV15,B001261,01881,2,John Barrasso,majority,
SSEV15,C001047,01676,3,Shelley Moore Capito,majority,
SSEV15,B001236,01687,4,John Boozman,majority,
SSEV15,S001141,01548,5,Jeff Sessions,majority,
SSEV15,W000437,01226,6,Roger F. Wicker,majority,
SSEV15,F000463,02179,7,Deb Fischer,majority,
SSEV15,R000605,02288,8,Mike Rounds,majority,
SSEV15,I000024,00583,9,James M. Inhofe,majority,Ex Officio
SSEV15,W000802,01823,1,Sheldon Whitehouse,minority,Ranking Member
SSEV15,C000174,00179,2,Thomas R. Carper,minority,
SSEV15,C000141,00174,3,Benjamin L. Cardin,minority,
SSEV15,S000033,01010,4,Bernard Sanders,minority,
SSEV15,G000555,01866,5,Kirsten E. Gillibrand,minority,
SSEV15,B001288,02194,6,Cory A. Booker,minority,
SSEV15,M000133,00735,7,Edward J. Markey,minority,
SSEV15,B000711,00116,8,Barbara Boxer,minority,Ex Officio
JSEC,C000542,00209,1,Daniel Coats,majority,Chairman
JSEC,L000577,02080,2,Mike Lee,majority,
JSEC,C001095,02098,3,Tom Cotton,majority,
JSEC,S001197,02289,4,Ben Sasse,majority,
JSEC,C001098,02175,5,Ted Cruz,majority,
JSEC,C001075,01925,6,Bill Cassidy,majority,
JSEC,K000367,01826,1,Amy Klobuchar,minority,
JSEC,C001070,01828,2,"Robert P. Casey, Jr.",minority,
JSEC,H001046,01937,3,Martin Heinrich,minority,
JSEC,P000595,01929,4,Gary Peters,minority,
JSEC,B000755,01468,1,Kevin Brady,majority,Chairman
JSEC,D000614,02072,3,Sean P. Duffy,majority,
JSEC,A000367,02029,4,Justin Amash,majority,
JSEC,P000594,01930,5,Erik Paulsen,majority,
JSEC,H001051,02044,6,Richard L. Hanna,majority,
JSEC,M000087,00729,1,Carolyn B. Maloney,minority,
JSEC,S000030,01522,2,Loretta Sanchez,minority,
JSEC,C000984,00256,3,Elijah E. Cummings,minority,
JSEC,D000620,02133,4,John K. Delaney,minority,
HLIG01,L000554,00699,1,Frank A. LoBiondo,majority,Chair
HLIG01,C001062,01805,2,K. Michael Conaway,majority,
HLIG01,K000210,00635,3,Peter T. King,majority,
HLIG01,W000796,01779,4,Lynn A. Westmoreland,majority,
HLIG01,R000583,01916,5,Thomas J. Rooney,majority,
HLIG01,P000602,02022,6,Mike Pompeo,majority,
HLIG01,S001193,02104,1,Eric Swalwell,minority,Ranking Member
HLIG01,G000535,00478,2,Luis V. Gutiérrez,minority,
HLIG01,H001047,01913,3,James A. Himes,minority,
HLIG01,C001072,01889,4,André Carson,minority,
HSHA,M001150,01731,1,Candice S. Miller,majority,Chair
HSHA,H001045,01933,2,Gregg Harper,majority,
