code,bioguide_id,party,thomas_id,title,member_name,rank
HSBA,D000614,majority,02072,,Sean P. Duffy,14
HSBA,H001060,majority,02069,,Robert Hurt,15
HSBA,S001187,majority,02047,,Steve Stivers,16
HSBA,F000458,majority,02064,,Stephen Lee Fincher,17
HSBA,S001188,majority,01981,,Marlin A. Stutzman,18
HSBA,M001182,majority,02059,,Mick Mulvaney,19
HSBA,H001059,majority,02015,,Randy Hultgren,20
HSBA,R000593,majority,02003,,Dennis A. Ross,21
HSBA,P000606,majority,02141,,Robert Pittenger,22
HSBA,W000812,majority,02137,,Ann Wagner,23
HSBA,B001282,majority,02131,,Andy Barr,24
HSBA,R000598,majority,02158,,Keith J. Rothfus,25
HSBA,M001189,majority,02130,,Luke Messer,26
HSBA,S001183,majority,01994,,David Schweikert,27
HSBA,G000570,majority,02038,,Frank C. Guinta,28
HSBA,T000470,majority,01997,,Scott R. Tipton,29
HSBA,W000816,majority,02165,,Roger Williams,30
HSBA,P000611,majority,02247,,Bruce Poliquin,31
HSBA,L000584,majority,02271,,Mia B. Love,32
HSBA,H001072,majority,02223,,J. French Hill,33
HSBA,E000294,majority,02253,,Tom Emmer,34
HSBA,W000187,minority,01205,Ranking Member,Maxine Waters,1
HSBA,M000087,minority,00729,,Carolyn B. Maloney,2
HSBA,V000081,minority,01184,,Nydia M. Velázquez,3
HSBA,S000344,minority,01526,,Brad Sherman,4
HSBA,M001137,minority,01506,,Gregory W. Meeks,5
HSBA,C001037,minority,01564,,Michael E. Capuano,6
HSBA,H000636,minority,01490,,Rubén Hinojosa,7
HSBA,C001049,minority,01654,,Wm. Lacy Clay,8
HSBA,L000562,minority,01686,,Stephen F. Lynch,9
HSBA,S001157,minority,01722,,David Scott,10
HSBA,G000553,minority,01803,,Al Green,11
HSBA,C001061,minority,01790,,Emanuel Cleaver,12
HSBA,M001160,minority,01811,,Gwen Moore,13
HSBA,E000288,minority,01857,,Keith Ellison,14
HSBA,P000593,minority,01835,,Ed Perlmutter,15
HSBA,H001047,minority,01913,,James A. Himes,16
HSBA,C001083,minority,01999,,John C. Carney Jr.,17
HSBA,S001185,minority,01988,,Terri A. Sewell,18
HSBA,F000454,minority,01888,,Bill Foster,19
HSBA,K000380,minority,02134,,Daniel T. Kildee,20
HSBA,M001191,minority,02117,,Patrick Murphy,21
HSBA,D000620,minority,02133,,John K. Delaney,22
HSBA,S001191,minority,02099,,Kyrsten Sinema,23
HSBA,B001281,minority,02153,,Joyce Beatty,24
HSBA,H001064,minority,02170,,Denny Heck,25
HSBA,V000130,minority,02112,,Juan Vargas,26
HSHM05,K000210,majority,00635,Chair,Peter T. King,1
HSHM05,M001150,majority,01731,,Candice S. Miller,2
HSHM05,B001269,majority,02054,,Lou Barletta,3
HSHM05,K000386,majority,02264,,John Katko,4
HSHM05,H001073,majority,02269,,Will Hurd,5
HSHM05,M001157,majority,01804,Ex Officio,Michael T. McCaul,6
HSHM05,H001038,minority,01794,Ranking Member,Brian Higgins,1
HSHM05,K000375,minority,02025,,William R. Keating,2
HSHM05,V000132,minority,02167,,Filemon Vela,3
HSHM05,T000193,minority,01151,Ex Officio,Bennie G. Thompson,4
SSHR,A000360,majority,01695,Chairman,Lamar Alexander,1
SSHR,E000285,majority,01542,,Michael B. Enzi,2
SSHR,B001135,majority,00153,,Richard Burr,3
SSHR,I000055,majority,01608,,Johnny Isakson,4
SSHR,P000603,majority,02082,,Rand Paul,5
SSHR,C001035,majority,01541,,Susan M. Collins,6
SSHR,M001153,majority,01694,,Lisa Murkowski,7
SSHR,K000360,majority,01647,,Mark Kirk,8
SSHR,S001184,majority,02056,,Tim Scott,9
SSHR,H000338,majority,01351,,Orrin G. Hatch,10
SSHR,R000307,majority,00968,,Pat Roberts,11
SSHR,C001075,majority,01925,,Bill Cassidy,12
SSHR,M001111,minority,01409,Ranking Member,Patty Murray,1
SSHR,M000702,minority,00802,,Barbara A. Mikulski,2
SSHR,S000033,minority,01010,,Bernard Sanders,3
SSHR,C001070,minority,01828,,"Robert P. Casey, Jr.",4
SSHR,F000457,minority,01969,,Al Franken,5
SSHR,B001267,minority,01965,,Michael F. Bennet,6
SSHR,W000802,minority,01823,,Sheldon Whitehouse,7
SSHR,B001230,minority,01558,,Tammy Baldwin,8
SSHR,M001169,minority,01837,,Christopher Murphy,9
SSHR,W000817,minority,02182,,Elizabeth Warren,10
HSSY16,B001291,majority,02270,Chair,Brian Babin,1
HSSY16,R000409,majority,00979,,Dana Rohrabacher,2
HSSY16,L000491,majority,00711,,Frank D. Lucas,3
HSSY16,M001157,majority,01804,,Michael T. McCaul,4
HSSY16,B001274,majority,01987,Vice Chair,Mo Brooks,5
HSSY16,P000599,majority,01915,,Bill Posey,6
HSSY16,B001283,majority,02155,,Jim Bridenstine,7
HSSY16,J000292,majority,02046,,Bill Johnson,8
HSSY16,K000387,majority,02228,,Stephen Knight,9
HSSY16,S000583,majority,01075,Ex Officio,Lamar Smith,10
HSSY16,E000290,minority,01894,Ranking Member,Donna F. Edwards,1
HSSY16,B001287,minority,02102,,Ami Bera,2
HSSY16,L000397,minority,00701,,Zoe Lofgren,3
HSSY16,P000593,minority,01835,,Ed Perlmutter,4
HSSY16,V000131,minority,02166,,Marc A. Veasey,5
HSSY16,B001292,minority,02272,,Donald S. Beyer Jr.,6
HSSY16,J000126,minority,00599,Ex Officio,Eddie Bernice Johnson,7
HSAS26,W000795,majority,01688,Chair,Joe Wilson,1
HSAS26,K000363,majority,01733,,John Kline,2
HSAS26,S001154,majority,01681,,Bill Shuster,3
HSAS26,H001048,majority,01909,,Duncan Hunter,4
HSAS26,N000185,majority,02001,,Richard B. Nugent,5
HSAS26,Z000018,majority,02254,,Ryan K. Zinke,6
HSAS26,F000448,majority,01707,Vice Chair,Trent Franks,7
HSAS26,L000564,majority,01834,,Doug Lamborn,8
HSAS26,B001274,majority,01987,,Mo Brooks,9
HSAS26,B001289,majority,02197,,Bradley Byrne,10
HSAS26,S001196,majority,02263,,Elise M. Stefanik,11
HSAS26,L000559,minority,01668,Ranking Member,James R. Langevin,1
HSAS26,C000754,minority,00231,,Jim Cooper,2
HSAS26,G000559,minority,01973,,John Garamendi,3
HSAS26,C001091,minority,02163,,Joaquin Castro,4
HSAS26,V000131,minority,02166,,Marc A. Veasey,5
HSAS26,N000188,minority,02202,,Donald Norcross,6
HSAS26,A000373,minority,02257,,Brad Ashford,7
HSAS26,A000371,minority,02229,,Pete Aguilar,8
HSHM09,P000605,majority,02157,Chair,Scott Perry,1
HSHM09,D000615,majority,02057,,Jeff Duncan,2
HSHM09,C001102,majority,02200,,Curt Clawson,3
HSHM09,C001103,majority,02236,,"Earl L. ""Buddy"" Carter",4
HSHM09,L000583,majority,02238,,Barry Loudermilk,5
HSHM09,M001157,majority,01804,Ex Officio,Michael T. McCaul,6
HSHM09,W000822,minority,02259,Ranking Member,Bonnie Watson Coleman,1
HSHM09,R000588,minority,02023,,Cedric L. Richmond,2
HSHM09,T000474,minority,02231,,Norma J. Torres,3
HSHM09,T000193,minority,01151,Ex Officio,Bennie G. Thompson,4
HSJU01,G000566,majority,02058,Chair,Trey Gowdy,1
HSJU01,L000573,majority,02011,Vice Chair,Raúl R. Labrador,2
HSJU01,S000583,majority,01075,,Lamar Smith,3
HSJU01,K000362,majority,01724,,Steve King,4
HSJU01,B001297,majority,02233,,Ken Buck,5
HSJU01,R000601,majority,02268,,John Ratcliffe,6
HSJU01,T000475,majority,02250,,David A. Trott,7
HSJU01,L000397,minority,00701,Ranking Member,Zoe Lofgren,1
HSJU01,G000535,minority,00478,,Luis V. Gutiérrez,2
HSJU01,J000032,minority,00588,,Sheila Jackson Lee,3
HSJU01,P000596,minority,01953,,Pedro R. Pierluisi,4
HSWM03,B001255,majority,01787,Chair,Charles W. Boustany Jr.,1
HSWM03,Y000064,majority,02019,,Todd C. Young,2
HSWM03,N000184,majority,02060,,Kristi L. Noem,3
HSWM03,M001181,majority,02052,,Patrick Meehan,4
HSWM03,H001065,majority,02143,,George Holding,5
HSWM03,S001195,majority,02191,,Jason Smith,6
HSWM03,D000613,majority,02013,,Robert J. Dold,7
HSWM03,D000399,minority,00303,Ranking Member,Lloyd Doggett,1
HSWM03,L000287,minority,00688,,John Lewis,2
HSWM03,C001038,minority,01604,,Joseph Crowley,3
HSWM03,D000096,minority,01477,,Danny K. Davis,4
SSAS15,A000368,majority,02075,Chairman,Kelly Ayotte,1
SSAS15,I000024,majority,00583,,James M. Inhofe,2
SSAS15,F000463,majority,02179,,Deb Fischer,3
SSAS15,R000605,majority,02288,,Mike Rounds,4
SSAS15,E000295,majority,02283,,Joni Ernst,5
SSAS15,L000577,majority,02080,,Mike Lee,6
SSAS15,M000303,majority,00754,Ex Officio,John McCain,7
SSAS15,K000384,minority,02176,Ranking Member,Tim Kaine,1
SSAS15,M001170,minority,01820,,Claire McCaskill,2
SSAS15,S001181,minority,01901,,Jeanne Shaheen,3
SSAS15,H001042,minority,01844,,Mazie K. Hirono,4
SSAS15,H001046,minority,01937,,Martin Heinrich,5
SSAS15,R000122,minority,00949,Ex Officio,Jack Reed,6
HSJU10,F000448,majority,01707,Chair,Trent Franks,1
HSJU10,D000621,majority,02116,Vice Chair,Ron DeSantis,2
HSJU10,K000362,majority,01724,,Steve King,3
HSJU10,G000552,majority,01801,,Louie Gohmert,4
HSJU10,J000289,majority,01868,,Jim Jordan,5
HSJU10,C001068,minority,01878,Ranking Member,Steve Cohen,1
HSJU10,N000002,minority,00850,,Jerrold Nadler,2
HSJU10,D000610,minority,01976,,Theodore E. Deutch,3
SSAF,R000307,majority,00968,Chairman,Pat Roberts,1
SSAF,C000567,majority,00213,,Thad Cochran,2
SSAF,M000355,majority,01395,,Mitch McConnell,3
SSAF,B001236,majority,01687,,John Boozman,4
SSAF,H001061,majority,02079,,John Hoeven,5
SSAF,P000612,majority,02286,,David Perdue,6
SSAF,E000295,majority,02283,,Joni Ernst,7
SSAF,T000476,majority,02291,,Thom Tillis,8
SSAF,S001197,majority,02289,,Ben Sasse,9
SSAF,G000386,majority,00457,,Chuck Grassley,10
SSAF,T000250,majority,01534,,John Thune,11
SSAF,S000770,minority,01531,Ranking Member,Debbie Stabenow,1
SSAF,L000174,minority,01383,,Patrick J. Leahy,2
SSAF,B000944,minority,00136,,Sherrod Brown,3
SSAF,K000367,minority,01826,,Amy Klobuchar,4
SSAF,B001267,minority,01965,,Michael F. Bennet,5
SSAF,G000555,minority,01866,,Kirsten E. Gillibrand,6
SSAF,D000607,minority,01850,,Joe Donnelly,7
SSAF,H001069,minority,02174,,Heidi Heitkamp,8
SSAF,C001070,minority,01828,,"Robert P. Casey, Jr.",9
HSFA18,P000592,majority,01802,Chair,Ted Poe,1
HSFA18,W000795,majority,01688,,Joe Wilson,2
HSFA18,I000056,majority,01640,,Darrell E. Issa,3
HSFA18,C001094,majority,02103,,Paul Cook,4
HSFA18,P000605,majority,02157,,Scott Perry,5
HSFA18,R000587,majority,02073,,Reid J. Ribble,6
HSFA18,Z000017,majority,02261,,Lee M. Zeldin,7
HSFA18,K000375,minority,02025,Ranking Member,William R. Keating,1
HSFA18,S000344,minority,01526,,Brad Sherman,2
HSFA18,H001038,minority,01794,,Brian Higgins,3
HSFA18,C001091,minority,02163,,Joaquin Castro,4
HSFA18,K000385,minority,02190,,Robin L. Kelly,5
HSAS03,W000804,majority,01886,Chair,Robert J. Wittman,1
HSAS03,B001250,majority,01753,,Rob Bishop,2
HSAS03,H001053,majority,02032,,Vicky Hartzler,3
HSAS03,S001189,majority,02009,,Austin Scott,4
HSAS03,S001196,majority,02263,Vice Chair,Elise M. Stefanik,5
HSAS03,L000554,majority,00699,,Frank A. LoBiondo,6
HSAS03,R000575,majority,01704,,Mike Rogers,7
HSAS03,G000564,majority,02043,,Christopher P. Gibson,8
HSAS03,N000185,majority,02001,,Richard B. Nugent,9
HSAS03,W000815,majority,02152,,Brad R. Wenstrup,10
HSAS03,G000546,majority,01656,,Sam Graves,11
HSAS03,R000604,majority,02265,,Steve Russell,12
HSAS03,B001245,minority,01723,Ranking Member,Madeleine Z. Bordallo,1
HSAS03,D000598,minority,01641,,Susan A. Davis,2
HSAS03,C001069,minority,01836,,Joe Courtney,3
HSAS03,C001091,minority,02163,,Joaquin Castro,4
HSAS03,D000622,minority,02123,,Tammy Duckworth,5
HSAS03,P000608,minority,02113,,Scott H. Peters,6
HSAS03,G000571,minority,02122,,Tulsi Gabbard,7
HSAS03,O000170,minority,02162,,Beto O'Rourke,8
HSAS03,G000574,minority,02226,,Ruben Gallego,9
HLIG03,R000583,majority,01916,Chair,Thomas J. Rooney,1
HLIG03,L000554,majority,00699,,Frank A. LoBiondo,2
HLIG03,H001055,majority,02040,,Joseph J. Heck,3
HLIG03,T000463,majority,01741,,Michael R. Turner,4
HLIG03,W000815,majority,02152,,Brad R. Wenstrup,5
HLIG03,S001192,majority,02168,,Chris Stewart,6
HLIG03,Q000023,minority,01967,Ranking Member,Mike Quigley,1
HLIG03,S001185,minority,01988,,Terri A. Sewell,2
HLIG03,C001072,minority,01889,,André Carson,3
HLIG03,S001175,minority,01890,,Jackie Speier,4
HSBA09,D000614,majority,02072,Chair,Sean P. Duffy,1
HSBA09,F000451,majority,01797,Vice Chair,Michael G. Fitzpatrick,2
HSBA09,K000210,majority,00635,,Peter T. King,3
HSBA09,M001156,majority,01792,,Patrick T. McHenry,4
HSBA09,H001060,majority,02069,,Robert Hurt,5
HSBA09,F000458,majority,02064,,Stephen Lee Fincher,6
HSBA09,M001182,majority,02059,,Mick Mulvaney,7
HSBA09,H001059,majority,02015,,Randy Hultgren,8
HSBA09,W000812,majority,02137,,Ann Wagner,9
HSBA09,T000470,majority,01997,,Scott R. Tipton,10
HSBA09,P000611,majority,02247,,Bruce Poliquin,11
HSBA09,H001072,majority,02223,,J. French Hill,12
HSBA09,H001036,majority,01749,Ex Officio,Jeb Hensarling,13
HSBA09,G000553,minority,01803,Ranking Member,Al Green,1
HSBA09,C001037,minority,01564,,Michael E. Capuano,2
HSBA09,C001061,minority,01790,,Emanuel Cleaver,3
HSBA09,E000288,minority,01857,,Keith Ellison,4
HSBA09,D000620,minority,02133,,John K. Delaney,5
HSBA09,B001281,minority,02153,,Joyce Beatty,6
HSBA09,H001064,minority,02170,,Denny Heck,7
HSBA09,S001191,minority,02099,,Kyrsten Sinema,8
HSBA09,V000130,minority,02112,,Juan Vargas,9
HSBA09,W000187,minority,01205,Ex Officio,Maxine Waters,10
HSII24,Y000033,majority,01256,Chair,Don Young,1
HSII24,B001271,majority,02027,,Dan Benishek,2
HSII24,G000565,majority,01992,,Paul A. Gosar,3
HSII24,L000578,majority,02100,,Doug LaMalfa,4
HSII24,D000612,majority,01995,,Jeff Denham,5
HSII24,C001094,majority,02103,,Paul Cook,6
HSII24,R000600,majority,02222,,Aumua Amata Coleman Radewagen,7
HSII24,B001250,majority,01753,Ex Officio,Rob Bishop,8
HSII24,R000599,minority,02109,Ranking Member,Raul Ruiz,1
HSII24,B001245,minority,01723,,Madeleine Z. Bordallo,2
HSII24,S001177,minority,01962,,Gregorio Kilili Camacho Sablan,3
HSII24,P000596,minority,01953,,Pedro R. Pierluisi,4
HSII24,T000474,minority,02231,,Norma J. Torres,5
HSII24,G000551,minority,01708,Ex Officio,Raúl M. Grijalva,6
HSII15,G000552,majority,01801,Chair,Louie Gohmert,1
HSII15,L000564,majority,01834,,Doug Lamborn,2
HSII15,L000573,majority,02011,,Raúl R. Labrador,3
HSII15,W000821,majority,02224,,Bruce Westerman,4
HSII15,H001071,majority,02237,,Jody B. Hice,5
HSII15,R000600,majority,02222,,Aumua Amata Coleman Radewagen,6
HSII15,M001195,majority,02277,,Alexander X. Mooney,7
HSII15,B001250,majority,01753,Ex Officio,Rob Bishop,9
HSII15,D000624,minority,02251,Ranking Member,Debbie Dingell,1
HSII15,H001068,minority,02101,,Jared Huffman,2
HSII15,G000574,minority,02226,,Ruben Gallego,3
HSII15,P000598,minority,01910,,Jared Polis,4
HSII15,G000551,minority,01708,Ex Officio,Raúl M. Grijalva,7
HSAS,T000238,majority,01155,Chair,Mac Thornberry,1
HSAS,J000255,majority,00612,,Walter B. Jones,2
HSAS,F000445,majority,01683,,J. Randy Forbes,3
HSAS,M001144,majority,01685,,Jeff Miller,4
HSAS,W000795,majority,01688,,Joe Wilson,5
HSAS,L000554,majority,00699,,Frank A. LoBiondo,6
HSAS,B001250,majority,01753,,Rob Bishop,7
HSAS,T000463,majority,01741,,Michael R. Turner,8
HSAS,K000363,majority,01733,,John Kline,9
HSAS,R000575,majority,01704,,Mike Rogers,10
HSAS,F000448,majority,01707,,Trent Franks,11
HSAS,S001154,majority,01681,,Bill Shuster,12
HSAS,C001062,majority,01805,,K. Michael Conaway,13
HSAS,L000564,majority,01834,,Doug Lamborn,14
HSAS,W000804,majority,01886,,Robert J. Wittman,15
HSAS,H001048,majority,01909,,Duncan Hunter,16
HSAS,F000456,majority,01924,,John Fleming,17
HSAS,C001077,majority,01912,,Mike Coffman,18
HSAS,G000564,majority,02043,,Christopher P. Gibson,19
HSAS,H001053,majority,02032,,Vicky Hartzler,20
HSAS,H001055,majority,02040,,Joseph J. Heck,21
HSAS,S001189,majority,02009,,Austin Scott,22
HSAS,B001274,majority,01987,,Mo Brooks,23
HSAS,N000185,majority,02001,,Richard B. Nugent,24
HSAS,C001094,majority,02103,,Paul Cook,25
HSAS,B001283,majority,02155,,Jim Bridenstine,26
HSAS,W000815,majority,02152,,Brad R. Wenstrup,27
HSAS,W000813,majority,02128,,Jackie Walorski,28
HSAS,B001289,majority,02197,,Bradley Byrne,29
HSAS,G000546,majority,01656,,Sam Graves,30
HSAS,Z000018,majority,02254,,Ryan K. Zinke,31
HSAS,S001196,majority,02263,,Elise M. Stefanik,32
HSAS,M001197,majority,02225,,Martha McSally,33
HSAS,K000387,majority,02228,,Stephen Knight,34
HSAS,M001193,majority,02258,,Thomas MacArthur,35
HSAS,R000604,majority,02265,,Steve Russell,36
HSAS,S000510,minority,01528,Ranking Member,Adam Smith,1
HSAS,S000030,minority,01522,,Loretta Sanchez,2
HSAS,B001227,minority,01469,,Robert A. Brady,3
HSAS,D000598,minority,01641,,Susan A. Davis,4
HSAS,L000559,minority,01668,,James R. Langevin,5
HSAS,L000560,minority,01675,,Rick Larsen,6
HSAS,C000754,minority,00231,,Jim Cooper,7
HSAS,B001245,minority,01723,,Madeleine Z. Bordallo,8
HSAS,C001069,minority,01836,,Joe Courtney,9
HSAS,T000465,minority,01884,,Niki Tsongas,10
HSAS,G000559,minority,01973,,John Garamendi,11
HSAS,J000288,minority,01843,,"Henry C. ""Hank"" Johnson Jr.",12
HSAS,S001175,minority,01890,,Jackie Speier,13
HSAS,C001091,minority,02163,,Joaquin Castro,14
HSAS,D000622,minority,02123,,Tammy Duckworth,15
HSAS,P000608,minority,02113,,Scott H. Peters,16
HSAS,V000131,minority,02166,,Marc A. Veasey,17
HSAS,G000571,minority,02122,,Tulsi Gabbard,18
HSAS,W000799,minority,01856,,Timothy J. Walz,19
HSAS,O000170,minority,02162,,Beto O'Rourke,20
HSAS,N000188,minority,02202,,Donald Norcross,21
HSAS,G000574,minority,02226,,Ruben Gallego,22
HSAS,T000473,minority,02240,,Mark Takai,23
HSAS,G000575,minority,02234,,Gwen Graham,24
HSAS,A000373,minority,02257,,Brad Ashford,25
HSAS,M001196,minority,02246,,Seth Moulton,26
HSAS,A000371,minority,02229,,Pete Aguilar,27
HSSM25,C001107,majority,02235,Chair,Carlos Curbelo,1
HSSM25,K000362,majority,01724,,Steve King,2
HSSM25,L000569,majority,01931,,Blaine Luetkemeyer,3
HSSM25,H001057,majority,02020,,Tim Huelskamp,4
HSSM25,G000564,majority,02043,,Christopher P. Gibson,5
HSSM25,B001290,majority,02203,,Dave Brat,6
HSSM25,M001188,minority,02148,Ranking Member,Grace Meng,1
HSIF17,B001248,majority,01751,Chair,Michael C. Burgess,1
HSIF17,L000567,majority,01936,Vice Chair,Leonard Lance,2
HSIF17,B001243,majority,01748,,Marsha Blackburn,3
HSIF17,H001045,majority,01933,,Gregg Harper,4
HSIF17,G000558,majority,01922,,Brett Guthrie,5
HSIF17,O000168,majority,01955,,Pete Olson,6
HSIF17,P000602,majority,02022,,Mike Pompeo,7
HSIF17,K000378,majority,02014,,Adam Kinzinger,8
HSIF17,B001257,majority,01838,,Gus M. Bilirakis,9
HSIF17,B001284,majority,02129,,Susan W. Brooks,10
HSIF17,M001190,majority,02156,,Markwayne Mullin,11
HSIF17,U000031,majority,01177,Ex Officio,Fred Upton,12
HSIF17,S001145,minority,01588,Ranking Member,Janice D. Schakowsky,1
HSIF17,C001067,minority,01864,,Yvette D. Clarke,2
HSIF17,K000379,minority,02172,,Joseph P. Kennedy III,3
HSIF17,C001097,minority,02107,,Tony Cárdenas,4
HSIF17,R000515,minority,01003,,Bobby L. Rush,5
HSIF17,B001251,minority,01761,,G. K. Butterfield,6
HSIF17,W000800,minority,01879,,Peter Welch,7
HSIF17,P000034,minority,00887,Ex Officio,Frank Pallone Jr.,8
HSAG22,S001189,majority,02009,Chair,Austin Scott,1
HSAG22,G000289,majority,00446,,Bob Goodlatte,2
HSAG22,L000491,majority,00711,,Frank D. Lucas,3
HSAG22,N000182,majority,01758,,Randy Neugebauer,4
HSAG22,R000575,majority,01704,,Mike Rogers,5
HSAG22,L000578,majority,02100,,Doug LaMalfa,6
HSAG22,D000619,majority,02126,,Rodney Davis,7
HSAG22,K000388,majority,02294,,Trent Kelly,8
HSAG22,S001157,minority,01722,Ranking Member,David Scott,1
HSAG22,V000132,minority,02167,,Filemon Vela,2
HSAG22,M001185,minority,02150,,Sean Patrick Maloney,3
HSAG22,K000368,minority,01907,,Ann Kirkpatrick,4
HSAG22,A000371,minority,02229,,Pete Aguilar,5
SSAF13,B001236,majority,01687,Chairman,John Boozman,1
SSAF13,C000567,majority,00213,,Thad Cochran,2
SSAF13,H001061,majority,02079,,John Hoeven,3
SSAF13,P000612,majority,02286,,David Perdue,4
SSAF13,G000386,majority,00457,,Chuck Grassley,5
SSAF13,T000250,majority,01534,,John Thune,6
SSAF13,R000307,majority,00968,Ex Officio,Pat Roberts,7
SSAF13,D000607,minority,01850,Ranking Member,Joe Donnelly,1
SSAF13,H001069,minority,02174,,Heidi Heitkamp,2
SSAF13,B000944,minority,00136,,Sherrod Brown,3
SSAF13,G000555,minority,01866,,Kirsten E. Gillibrand,4
SSAF13,B001267,minority,01965,,Michael F. Bennet,5
SSAF13,S000770,minority,01531,Ex Officio,Debbie Stabenow,6
HSJU08,S000244,majority,01041,Chair,F. James Sensenbrenner Jr.,1
HSJU08,G000552,majority,01801,Vice Chair,Louie Gohmert,2
HSJU08,C000266,majority,00186,,Steve Chabot,3
HSJU08,F000445,majority,01683,,J. Randy Forbes,4
HSJU08,P000592,majority,01802,,Ted Poe,5
HSJU08,C001076,majority,01956,,Jason Chaffetz,6
HSJU08,G000566,majority,02058,,Trey Gowdy,7
HSJU08,L000573,majority,02011,,Raúl R. Labrador,8
HSJU08,B001297,majority,02233,,Ken Buck,9
HSJU08,B001293,majority,02249,,Mike Bishop,10
HSJU08,J000032,minority,00588,Ranking Member,Sheila Jackson Lee,1
HSJU08,P000596,minority,01953,,Pedro R. Pierluisi,2
HSJU08,C001080,minority,01970,,Judy Chu,3
HSJU08,G000535,minority,00478,,Luis V. Gutiérrez,4
HSJU08,B001270,minority,01996,,Karen Bass,5
HSJU08,R000588,minority,02023,,Cedric L. Richmond,6
